S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
A,2785.8604_0Ac,6/11/14,10:38:59,345,33,-41,-28,-436,-31,2785.8188_0B,F,160,NULL
B,2785.8188_0B,6/11/14,7:39:00,-999,-999,-999,-999,-999,-999,2785.8604_0Ac,FP,164, 3P
A,2785.8188_0Ac,6/11/14,8:39:00,142,32,67,-14,-107,-21,2785.9438_0Bc,O,160,NULL
B,2785.9438_0Bc,6/11/14,10:39:20,184,12,-48,-27,22,0,2785.8188_0Ac,W,164, faint
A,2785.8604_1A,6/11/14,8:39:00,-999,-999,-999,-999,-999,-999,2785.8604_0B,FP,160,NULL
B,2785.8604_0B,6/11/14,8:39:00,-999,-999,-999,-999,-999,-999,2785.8604_1A,OPS,164,NULL
A,2786.2972_0A,6/11/14,19:08:00,-999,-999,-999,-999,-999,-999,2786.2771_0B,JP,160,NULL
B,2786.2771_0B,6/11/14,18:39:00,-999,-999,-999,-999,-999,-999,2786.2972_0A,JP,164,NULL
A,2786.4021_0A,6/11/14,21:39:00,-999,-999,-999,-999,-999,-999,2786.4021_0B,OP,160, FF
B,2786.4021_0B,6/11/14,21:39:00,-999,-999,-999,-999,-999,-999,2786.4021_0A,OP,164, FF
A,2786.4854_0Ac,6/11/14,23:39:00,128,17,268,-14,73,-4,2786.5167_0B,O,160,NULL
B,2786.5167_0B,6/12/14,0:24:00,-999,-999,-999,-999,-999,-999,2786.4854_0Ac,O,164, faint ; FF
A,2786.5792_0Ac,6/12/14,1:54:00,288,22,405,-88,801,251,2786.5792_0Bc,O,160, SUR?
B,2786.5792_0Bc,6/12/14,2:24:19,289,14,125,-354,593,0,2786.5792_0Ac,O,164, SUR?
A,2787.0472_0A,6/12/14,13:08:00,-999,-999,-999,-999,-999,-999,2786.8708_0B,O,160, GAP
B,2786.8708_0B,6/12/14,8:54:00,-999,-999,-999,-999,-999,-999,2787.0472_0A,U,164, GAP
A,2787.0583_0Ac,6/12/14,13:39:00,127,11,1,0,-6307,-102,2787.0688_0B,FP,160,NULL
B,2787.0688_0B,6/12/14,13:39:00,-999,-999,-999,-999,-999,-999,2787.0583_0Ac,UP,164, GAP
A,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2787.0688_1B,Z,160,NULL
B,2787.0688_1B,6/12/14,13:39:00,-999,-999,-999,-999,-999,-999,NULL,FP,164,NULL
A,2787.2042_0A,6/12/14,16:54:00,-999,-999,-999,-999,-999,-999,2787.2771_0B,O,160, OVR
B,2787.2771_0B,6/12/14,18:39:00,-999,-999,-999,-999,-999,-999,2787.2042_0A,O,164, OVR
A,2787.3188_0A,6/12/14,19:39:00,-999,-999,-999,-999,-999,-999,2787.2875_0B,F,160, SB? ; 3P
B,2787.2875_0B,6/12/14,18:54:00,-999,-999,-999,-999,-999,-999,2787.3188_0A,F,164, SB? ; 3P
A,2787.4333_0Ac,6/12/14,22:24:00,140,79,740,-105,975,-75,2787.4333_0Bc,FSP,160, CS ; OFL
B,2787.4333_0Bc,6/12/14,22:54:19,165,80,676,-76,695,-149,2787.4333_0Ac,FSP,164, CS ; OFL
A,2787.5375_0A,6/13/14,0:54:00,-999,-999,-999,-999,-999,-999,2787.5583_0B,FP,160,NULL
B,2787.5583_0B,6/13/14,1:24:00,-999,-999,-999,-999,-999,-999,2787.5375_0A,FP,164,NULL
A,2787.5583_0A,6/13/14,1:24:00,-999,-999,-999,-999,-999,-999,2787.5583_1B,F,160, CS ; OFL
B,2787.5583_1B,6/13/14,1:24:00,-999,-999,-999,-999,-999,-999,2787.5583_0A,F,164, OFL
A,2788.3083_0A,6/13/14,19:24:00,-999,-999,-999,-999,-999,-999,2788.3083_0B,J,160,NULL
B,2788.3083_0B,6/13/14,19:24:00,-999,-999,-999,-999,-999,-999,2788.3083_0A,J,164, FF
A,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2788.3292_0B,Z,160,NULL
B,2788.3292_0B,6/13/14,19:54:00,-999,-999,-999,-999,-999,-999,NULL,JP,164,NULL
A,2788.3708_0A,6/13/14,20:54:00,-999,-999,-999,-999,-999,-999,2788.3708_0B,UP,160, FF
B,2788.3708_0B,6/13/14,20:54:00,-999,-999,-999,-999,-999,-999,2788.3708_0A,WP,164, FF
A,2788.4333_0Ac,6/14/14,1:39:00,324,31,114,0,73,1,2788.6000_0B,F,160, CS ; SB
B,2788.6000_0B,6/14/14,2:24:00,-999,-999,-999,-999,-999,-999,2788.4333_0Ac,F,164, SB
A,2788.9438_0A,6/14/14,10:39:00,-999,-999,-999,-999,-999,-999,2788.9750_0B,JP,160, FF
B,2788.9750_0B,6/14/14,11:24:00,-999,-999,-999,-999,-999,-999,2788.9438_0A,JP,164, FF
A,2789.2042_0Ac,6/14/14,20:24:00,21,61,375,16,288,10,2789.2458_0B,FP,160, CS ; OFL ; OVR
B,2789.2458_0B,6/14/14,17:54:00,-999,-999,-999,-999,-999,-999,2789.2042_0Ac,FP,164, CS ; OFL ; OVR
A,2789.2042_1A,6/14/14,16:54:00,-999,-999,-999,-999,-999,-999,2789.2250_0B,JP,160, FF
B,2789.2250_0B,6/14/14,17:24:00,-999,-999,-999,-999,-999,-999,2789.2042_1A,JP,164, FF
A,2789.3292_0Ac,6/14/14,19:54:00,259,54,796,0,335,-89,2789.3500_0B,OS,160,NULL
B,2789.3500_0B,6/14/14,20:24:00,-999,-999,-999,-999,-999,-999,2789.3292_0Ac,OS,164,NULL
A,2789.7250_0A,6/15/14,5:24:00,-999,-999,-999,-999,-999,-999,2789.7354_0B,O,160,NULL
B,2789.7354_0B,6/15/14,5:39:00,-999,-999,-999,-999,-999,-999,2789.7250_0A,O,164,NULL
A,2789.8292_0A,6/15/14,7:54:00,-999,-999,-999,-999,-999,-999,2789.7875_0B,W,160, FF
B,2789.7875_0B,6/15/14,6:54:00,-999,-999,-999,-999,-999,-999,2789.8292_0A,O,164, faint
A,2790.1417_0A,6/15/14,15:24:00,-999,-999,-999,-999,-999,-999,2789.8917_0B,W,160, faint ; HAL
B,2789.8917_0B,6/15/14,9:24:00,-999,-999,-999,-999,-999,-999,2790.1417_0A,FP,164, OVR
A,2790.0375_0Ac,6/15/14,13:24:00,153,65,1045,64,685,1,2790.0583_0Bc,LS,160, PRM ; OVR
B,2790.0583_0Bc,6/15/14,13:24:19,155,67,1678,-459,1129,-18,2790.0375_0Ac,F,164, OVR
A,2790.1521_0Ac,6/15/14,15:54:00,244,34,-61,-29,28,-1,2790.1833_0B,FP,160,NULL
B,2790.1833_0B,6/15/14,16:24:00,-999,-999,-999,-999,-999,-999,2790.1521_0Ac,OP,164,NULL
A,2790.2458_0Ac,6/15/14,18:24:00,282,31,404,-50,93,-22,2790.2667_0B,OP,160,NULL
B,2790.2667_0B,6/15/14,18:24:00,-999,-999,-999,-999,-999,-999,2790.2458_0Ac,OP,164,NULL
A,2790.5792_0Ac,6/16/14,2:24:00,149,41,1336,192,703,-547,2790.5792_0Bc,OSP,160, OFL
B,2790.5792_0Bc,6/16/14,2:24:19,143,45,1285,-175,1042,-289,2790.5792_0Ac,OP,164, OFL
A,2790.9958_0A,6/16/14,11:54:00,-999,-999,-999,-999,-999,-999,2791.0167_0B,O,160,NULL
B,2791.0167_0B,6/16/14,12:24:00,-999,-999,-999,-999,-999,-999,2790.9958_0A,O,164,NULL
A,2791.7875_0A,6/17/14,6:54:00,-999,-999,-999,-999,-999,-999,NULL,J,160, FF
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2791.7875_0A,Z,163,NULL
A,2791.8500_0A,6/17/14,8:24:00,-999,-999,-999,-999,-999,-999,NULL,JP,160, FF
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2791.8500_0A,Z,163,NULL
A,2791.8917_0Ac,6/17/14,9:24:00,154,85,1865,435,1644,168,2791.8917_0Bc,LS,160, OFL
B,2791.8917_0Bc,6/17/14,9:24:18,144,50,1401,-60,1235,-457,2791.8917_0Ac,LS,163, CS ; OFL
A,2792.1104_0Ac,6/17/14,15:39:00,74,14,96,-34,-21,-4,2792.2042_0B,O,160, FF ; OVR
B,2792.2042_0B,6/17/14,16:54:00,-999,-999,-999,-999,-999,-999,2792.1104_0Ac,U,163, FF 
A,2792.2667_0A,6/17/14,18:24:00,-999,-999,-999,-999,-999,-999,NULL,OP,160,NULL
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2792.2667_0A,Z,163,NULL
A,2792.8083_0A,6/18/14,7:24:00,-999,-999,-999,-999,-999,-999,2792.8083_0B,O,160, SUR?
B,2792.8083_0B,6/18/14,7:24:00,-999,-999,-999,-999,-999,-999,2792.8083_0A,O,163, SUR?
A,2792.8292_0A,6/18/14,7:54:00,-999,-999,-999,-999,-999,-999,2792.8500_0B,O,160,NULL
B,2792.8500_0B,6/18/14,8:24:00,-999,-999,-999,-999,-999,-999,2792.8292_0A,O,163,NULL
A,2793.7458_0A,6/19/14,5:54:00,-999,-999,-999,-999,-999,-999,2793.7354_0B,F,161, SB? ; OVR ; CS?
B,2793.7354_0B,6/19/14,5:39:00,-999,-999,-999,-999,-999,-999,2793.7458_0A,F,163, SB? ; OVR ; CS?
A,2793.7771_0A,6/19/14,6:39:00,-999,-999,-999,-999,-999,-999,NULL,F,161, faint
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2793.7771_0A,Z,163,NULL
A,2794.2250_0A,6/19/14,17:24:00,-999,-999,-999,-999,-999,-999,2794.2250_0B,O,161, HAL ; CS? ; OFL
B,2794.2250_0B,6/19/14,17:24:00,-999,-999,-999,-999,-999,-999,2794.2250_0A,LS,163, OFL
A,2794.6417_0A,6/20/14,3:24:00,-999,-999,-999,-999,-999,-999,NULL,W,161, FF
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2794.6417_0A,Z,163,NULL
A,2794.6625_0A,6/20/14,3:54:00,-999,-999,-999,-999,-999,-999,2794.6938_0B,J,161, FF
B,2794.6938_0B,6/20/14,4:39:00,-999,-999,-999,-999,-999,-999,2794.6625_0A,J,163, FF
A,2794.9125_0A,6/20/14,9:54:00,-999,-999,-999,-999,-999,-999,2794.9021_0B,F,161, CS
B,2794.9021_0B,6/20/14,9:39:00,-999,-999,-999,-999,-999,-999,2794.9125_0A,F,163, 3P ; CS
A,2795.7250_0A,6/21/14,5:24:00,-999,-999,-999,-999,-999,-999,2795.7354_0B,L,161, CS ; OFL
B,2795.7354_0B,6/21/14,5:39:00,-999,-999,-999,-999,-999,-999,2795.7250_0A,F,163, CS
A,2796.3188_0Ac,6/21/14,20:24:00,181,20,224,6,1042,-192,2796.3292_0B,U,161, FF
B,2796.3292_0B,6/21/14,19:54:00,-999,-999,-999,-999,-999,-999,2796.3188_0Ac,W,163, FF
A,2796.5583_0Ac,6/22/14,1:24:00,268,44,65,-33,-410,-62,2796.5792_0B,F,161,NULL
B,2796.5792_0B,6/22/14,1:54:00,-999,-999,-999,-999,-999,-999,2796.5583_0Ac,F,163,NULL
A,2797.3917_0A,6/22/14,21:24:00,-999,-999,-999,-999,-999,-999,2797.3917_0B,W,161, FF
B,2797.3917_0B,6/22/14,21:24:00,-999,-999,-999,-999,-999,-999,2797.3917_0A,U,163, FF
A,2798.1000_0A,6/23/14,14:24:00,-999,-999,-999,-999,-999,-999,2798.1417_0B,O,161, FF?
B,2798.1417_0B,6/23/14,15:24:00,-999,-999,-999,-999,-999,-999,2798.1000_0A,U,163, HAL ; faint
A,2798.7354_0A,6/24/14,5:39:00,-999,-999,-999,-999,-999,-999,2798.7458_0Bc,L,161, CS ; OFL ; PRM ; Ha
B,2798.7458_0Bc,6/24/14,6:39:17,187,80,610,-44,513,52,2798.7354_0A,F,163, Ha ; OFL
A,2799.4750_0A,6/24/14,23:24:00,-999,-999,-999,-999,-999,-999,2799.4333_0B,U,161, OFL
B,2799.4333_0B,6/24/14,22:24:00,-999,-999,-999,-999,-999,-999,2799.4750_0A,U,163,NULL
A,2799.7458_0A,6/25/14,5:54:00,-999,-999,-999,-999,-999,-999,2799.8083_0B,FP,161, CS ; OFL ; OVR
B,2799.8083_0B,6/25/14,7:24:00,-999,-999,-999,-999,-999,-999,2799.7458_0A,FP,163, CS?
A,2799.8917_0A,6/25/14,9:24:00,-999,-999,-999,-999,-999,-999,2799.8917_0B,WP,161,NULL
B,2799.8917_0B,6/25/14,9:24:00,-999,-999,-999,-999,-999,-999,2799.8917_0A,WP,163,NULL
A,2800.4750_0Ac,6/26/14,0:39:00,56,46,294,9,173,8,2800.4854_0B,F,161, CS ; OFL
B,2800.4854_0B,6/25/14,23:39:00,-999,-999,-999,-999,-999,-999,2800.4750_0Ac,F,163, CS ; OFL ; faint
A,2801.4333_0A,6/26/14,22:24:00,-999,-999,-999,-999,-999,-999,2801.4438_0Bc,F,161, CS ; OFL
B,2801.4438_0Bc,6/26/14,23:24:17,320,69,496,10,618,15,2801.4333_0A,F,163, CS?
A,2801.7667_0Ac,6/27/14,6:24:00,70,115,939,18,639,-112,2801.7667_0B,OSP,161,NULL
B,2801.7667_0B,6/27/14,6:24:00,-999,-999,-999,-999,-999,-999,2801.7667_0Ac,OS,163,NULL
A,2802.8500_0A,6/28/14,8:24:00,-999,-999,-999,-999,-999,-999,2802.8604_0B,JS,161, FF ; SUR?
B,2802.8604_0B,6/28/14,8:39:00,-999,-999,-999,-999,-999,-999,2802.8500_0A,J,163, FF
A,2803.1625_0A,6/28/14,15:54:00,-999,-999,-999,-999,-999,-999,2803.2458_0B,F,161,NULL
B,2803.2458_0B,6/28/14,17:54:00,-999,-999,-999,-999,-999,-999,2803.1625_0A,F,163,NULL
A,2803.9750_0Ac,6/29/14,11:54:00,273,47,739,0,274,22,2804.0583_0B,OS,161,NULL
B,2804.0583_0B,6/29/14,13:24:00,-999,-999,-999,-999,-999,-999,2803.9750_0Ac,W,163, HAL ; faint
A,2804.7250_0Ac,6/30/14,8:39:00,46,22,118,0,35,2,2805.2771_0B,F,161, CS ; OFL
B,2805.2771_0B,6/30/14,18:39:00,-999,-999,-999,-999,-999,-999,2804.7250_0Ac,F,163, faint
A,2804.8083_0A,6/30/14,7:24:00,-999,-999,-999,-999,-999,-999,2804.8083_0B,FS,161, faint
B,2804.8083_0B,6/30/14,7:24:00,-999,-999,-999,-999,-999,-999,2804.8083_0A,OS,163,NULL
A,2805.2250_0Ac,6/30/14,17:24:00,267,47,571,-110,597,1,2805.2354_0B,OS,161,NULL
B,2805.2354_0B,6/30/14,17:39:00,-999,-999,-999,-999,-999,-999,2805.2250_0Ac,OS,163,NULL
A,2805.2875_0Ac,6/30/14,19:24:00,110,28,57,-9,21,0,2805.3083_0B,O,161,NULL
B,2805.3083_0B,6/30/14,19:24:00,-999,-999,-999,-999,-999,-999,2805.2875_0Ac,O,163,NULL
A,2805.4333_0A,6/30/14,22:24:00,-999,-999,-999,-999,-999,-999,NULL,W,161, FF
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2805.4333_0A,Z,163,NULL
A,2805.6625_0Ac,7/1/14,4:24:00,302,33,156,-13,-46,-27,2805.7250_0Bc,W,162, FF ; OVR
B,2805.7250_0Bc,7/1/14,5:39:17,337,58,124,-7,119,13,2805.6625_0Ac,W,163, FF
A,2805.7250_0A,7/1/14,5:24:00,-999,-999,-999,-999,-999,-999,2805.6938_0B,U,162, FF
B,2805.6938_0B,7/1/14,4:39:00,-999,-999,-999,-999,-999,-999,2805.7250_0A,O,163, faint
A,2805.8083_0Ac,7/1/14,7:24:00,312,50,-95,-24,169,-18,2806.0167_0B,OP,162, OVR
B,2806.0167_0B,7/1/14,12:24:00,-999,-999,-999,-999,-999,-999,2805.8083_0Ac,OP,163, OVR
A,2806.0167_0Ac,7/1/14,12:24:00,47,114,201,-11,249,-5,2806.0167_1Bc,FP,162, CS ; OVR
B,2806.0167_1Bc,7/1/14,12:39:17,346,53,511,-40,218,-33,2806.0167_0Ac,OP,163,NULL
A,2806.4438_0Ac,7/1/14,22:39:00,316,20,76,-23,-62,-9,2806.4542_0B,F,162,NULL
B,2806.4542_0B,7/1/14,22:54:00,-999,-999,-999,-999,-999,-999,2806.4438_0Ac,O,163,NULL
A,2806.4958_0Ac,7/1/14,23:54:00,255,25,802,-127,326,-89,2806.5167_0Bc,F,162, SB
B,2806.5167_0Bc,7/2/14,0:24:17,250,32,651,0,312,-60,2806.4958_0Ac,F,163, GAP ; SB
A,2807.6625_0Ac,7/3/14,4:24:00,241,26,1112,-326,5,-433,2807.6833_0Bc,O,162,NULL
B,2807.6833_0Bc,7/3/14,4:24:17,238,25,1082,-113,113,1,2807.6625_0Ac,OS,163,NULL
A,2807.9542_0A,7/3/14,10:54:00,-999,-999,-999,-999,-999,-999,2809.0375_0B,F,162, SB ; CS ; OFL ; faint
B,2809.0375_0B,7/4/14,12:54:00,-999,-999,-999,-999,-999,-999,2807.9542_0A,U,163, faint
A,2809.3188_0A,7/4/14,19:39:00,-999,-999,-999,-999,-999,-999,2809.3500_0B,O,162, SB ; faint
B,2809.3500_0B,7/4/14,20:24:00,-999,-999,-999,-999,-999,-999,2809.3188_0A,O,163, SB ; faint
A,2809.3708_0A,7/4/14,20:54:00,-999,-999,-999,-999,-999,-999,2809.3917_0B,U,162, SB? ; faint
B,2809.3917_0B,7/4/14,21:24:00,-999,-999,-999,-999,-999,-999,2809.3708_0A,U,163, SB? ; faint
A,2809.4958_0Ac,7/5/14,0:24:00,92,36,-26,-15,-78,-5,NULL,W,162, FF ; OFL
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2809.4958_0Ac,Z,163,NULL
A,2809.4958_1A,7/4/14,23:54:00,-999,-999,-999,-999,-999,-999,2809.5375_0B,W,162, FF ; OFL
B,2809.5375_0B,7/5/14,0:54:00,-999,-999,-999,-999,-999,-999,2809.4958_1A,U,163, FF ; faint
A,2810.1417_0Ac,7/5/14,15:54:00,347,34,57,-6,-10,-5,2810.1417_0B,J,162, SB? ; faint ; FF
B,2810.1417_0B,7/5/14,15:24:00,-999,-999,-999,-999,-999,-999,2810.1417_0Ac,J,163, SB? ; faint ; FF
A,2810.4542_0Ac,7/5/14,23:54:00,169,42,34,-16,-16,-3,2810.4958_0B,OS,162,NULL
B,2810.4958_0B,7/5/14,23:54:00,-999,-999,-999,-999,-999,-999,2810.4542_0Ac,O,163,NULL
A,2810.8083_0A,7/6/14,7:24:00,-999,-999,-999,-999,-999,-999,2810.7667_0B,W,162, FF ; faint
B,2810.7667_0B,7/6/14,6:24:00,-999,-999,-999,-999,-999,-999,2810.8083_0A,O,163,NULL
A,2810.8083_1A,7/6/14,7:24:00,-999,-999,-999,-999,-999,-999,2810.9021_0B,F,162, SB
B,2810.9021_0B,7/6/14,9:39:00,-999,-999,-999,-999,-999,-999,2810.8083_1A,F,163, SB ; KEY
A,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2811.5583_0B,Z,162,NULL
B,2811.5583_0B,7/7/14,1:24:00,-999,-999,-999,-999,-999,-999,NULL,FP,162, OVR?
A,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2812.9333_0B,Z,162,NULL
B,2812.9333_0B,7/8/14,10:24:00,-999,-999,-999,-999,-999,-999,NULL,W,162, FF
A,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2813.1938_0Bc,Z,162, GAP
B,2813.1938_0Bc,7/8/14,16:54:16,311,63,478,-16,593,-20,NULL,F,162, DPL
A,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2813.3604_0B,Z,162, GAP
B,2813.3604_0B,7/8/14,20:39:00,-999,-999,-999,-999,-999,-999,NULL,FP,162, SB? ; OVR ; faint ; OFL
A,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2813.5583_0B,Z,162,NULL
B,2813.5583_0B,7/9/14,1:24:00,-999,-999,-999,-999,-999,-999,NULL,JP,162,NULL
A,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2813.7354_0B,Z,162, GAP
B,2813.7354_0B,7/9/14,5:39:00,-999,-999,-999,-999,-999,-999,NULL,J,162, FF
A,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2814.2771_0Bc,Z,162, GAP
B,2814.2771_0Bc,7/9/14,19:24:16,298,62,726,0,854,-134,NULL,OS,162, CS? ; OFL
A,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2814.7771_0B,Z,162, GAP
B,2814.7771_0B,7/10/14,6:39:00,-999,-999,-999,-999,-999,-999,NULL,J,162, FF ; SUR?
A,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2814.8083_0Bc,Z,162,NULL
B,2814.8083_0Bc,7/10/14,7:54:16,98,91,1014,-50,1187,-157,NULL,LS,162, CS?
A,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2815.1417_0B,Z,162, GAP
B,2815.1417_0B,7/10/14,15:24:00,-999,-999,-999,-999,-999,-999,NULL,O,162, OFL
A,2816.5167_0A,7/12/14,0:24:00,-999,-999,-999,-999,-999,-999,2816.5688_0B,F,162, CS ; OFL
B,2816.5688_0B,7/12/14,1:39:00,-999,-999,-999,-999,-999,-999,2816.5167_0A,F,162, OFL
A,2817.1104_0A,7/12/14,14:39:00,-999,-999,-999,-999,-999,-999,2817.1417_0B,W,162, FF
B,2817.1417_0B,7/12/14,15:24:00,-999,-999,-999,-999,-999,-999,2817.1104_0A,W,162, FF ; GAP
A,2817.8604_0A,7/13/14,8:39:00,-999,-999,-999,-999,-999,-999,2818.6000_0B,FP,163, SB ; faint
B,2818.6000_0B,7/14/14,2:24:00,-999,-999,-999,-999,-999,-999,2817.8604_0A,FP,162, GAP ; SB ; faint
A,2818.8708_0A,7/14/14,8:54:00,-999,-999,-999,-999,-999,-999,NULL,O,163, faint ; SB?
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2818.8708_0A,Z,162,NULL
A,2820.4542_0A,7/15/14,22:54:00,-999,-999,-999,-999,-999,-999,2820.4750_0B,F,163, faint
B,2820.4750_0B,7/15/14,23:24:00,-999,-999,-999,-999,-999,-999,2820.4542_0A,F,162, faint
A,2821.8708_0Ac,7/17/14,8:54:00,285,11,-73,-96,701,0,2821.9333_0B,W,163, FF ; faint ; CS ; OFL
B,2821.9333_0B,7/17/14,10:24:00,-999,-999,-999,-999,-999,-999,2821.8708_0Ac,W,162, FF
A,2822.4333_0Ac,7/17/14,22:24:00,281,8,98,-13,8,-35,NULL,JP,163, FF
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2822.4333_0Ac,Z,162,NULL
A,2822.6833_0A,7/18/14,4:24:00,-999,-999,-999,-999,-999,-999,2822.7250_0B,JSP,163, faint
B,2822.7250_0B,7/18/14,5:24:00,-999,-999,-999,-999,-999,-999,2822.6833_0A,JS,162, faint
A,2822.9333_0A,7/18/14,10:24:00,-999,-999,-999,-999,-999,-999,2822.9333_0B,J,163, FF
B,2822.9333_0B,7/18/14,10:24:00,-999,-999,-999,-999,-999,-999,2822.9333_0A,J,162, faint
A,2823.0167_0Ac,7/18/14,12:54:00,223,10,1583,335,912,369,2823.0375_0B,J,163, FF
B,2823.0375_0B,7/18/14,12:54:00,-999,-999,-999,-999,-999,-999,2823.0167_0Ac,J,162, FF
A,2823.1833_0Ac,7/18/14,16:24:00,275,9,57,-70,8,-17,2823.2042_0B,JSP,163, faint
B,2823.2042_0B,7/18/14,16:54:00,-999,-999,-999,-999,-999,-999,2823.1833_0Ac,W,162, FF 
A,2823.5167_0Ac,7/19/14,0:39:00,124,19,498,-34,-21,-47,2823.5167_0Bc,F,163, OFL
B,2823.5167_0Bc,7/19/14,0:39:16,110,26,684,-70,161,-125,2823.5167_0Ac,O,162,NULL
A,2823.7354_0A,7/19/14,5:39:00,-999,-999,-999,-999,-999,-999,2824.0375_0B,F,163, SB ; OFL ; CS ; OFL
B,2824.0375_0B,7/19/14,12:54:00,-999,-999,-999,-999,-999,-999,2823.7354_0A,F,162, SB ; faint ; CS ; OFL
A,2823.7771_0Ac,7/19/14,7:24:00,199,15,359,0,195,25,2823.8083_0B,J,163, SUR?
B,2823.8083_0B,7/19/14,7:24:00,-999,-999,-999,-999,-999,-999,2823.7771_0Ac,J,162,NULL
A,2824.3917_0A,7/19/14,21:24:00,-999,-999,-999,-999,-999,-999,2824.2354_0B,O,163, faint
B,2824.2354_0B,7/19/14,17:39:00,-999,-999,-999,-999,-999,-999,2824.3917_0A,F,162, OVR ; faint
A,2824.3500_0A,7/19/14,20:24:00,-999,-999,-999,-999,-999,-999,2824.3604_0B,J,163, FF
B,2824.3604_0B,7/19/14,20:39:00,-999,-999,-999,-999,-999,-999,2824.3500_0A,JP,162, FF
A,2824.6417_0Ac,7/20/14,3:54:00,291,95,443,0,424,-19,2824.6625_0B,F,163, 3P ; OFL ; CS
B,2824.6625_0B,7/20/14,3:54:00,-999,-999,-999,-999,-999,-999,2824.6417_0Ac,F,162, 3P ; COL ; CS
A,2824.8917_0A,7/20/14,9:24:00,-999,-999,-999,-999,-999,-999,2824.8708_0B,O,163, FF
B,2824.8708_0B,7/20/14,8:54:00,-999,-999,-999,-999,-999,-999,2824.8917_0A,F,162, FF
A,2825.2458_0Ac,7/20/14,18:24:00,270,6,297,-214,1,-22,2825.2771_0B,JP,163, FF
B,2825.2771_0B,7/20/14,18:39:00,-999,-999,-999,-999,-999,-999,2825.2458_0Ac,JP,162, FF
A,2825.5792_0A,7/21/14,1:54:00,-999,-999,-999,-999,-999,-999,2825.6000_0Bc,JP,163, FF
B,2825.6000_0Bc,7/21/14,2:24:16,277,6,53,-104,710,104,2825.5792_0A,JP,162, FF
A,2825.7458_0Ac,7/21/14,9:24:00,10,27,36,-1,14,0,2825.7875_0B,F,163,NULL
B,2825.7875_0B,7/21/14,6:54:00,-999,-999,-999,-999,-999,-999,2825.7458_0Ac,F,162,NULL
A,2826.7250_0A,7/22/14,5:24:00,-999,-999,-999,-999,-999,-999,2826.7667_0B,UP,163,NULL
B,2826.7667_0B,7/22/14,6:24:00,-999,-999,-999,-999,-999,-999,2826.7250_0A,FP,162, SB? ; faint
A,2826.9125_0Ac,7/22/14,10:39:00,93,20,283,0,340,21,2826.9125_0B,JS,163,NULL
B,2826.9125_0B,7/22/14,9:54:00,-999,-999,-999,-999,-999,-999,2826.9125_0Ac,JS,162,NULL
A,2827.2458_0A,7/22/14,17:54:00,-999,-999,-999,-999,-999,-999,2827.2667_0B,FP,163, CS ; OFL
B,2827.2667_0B,7/22/14,18:24:00,-999,-999,-999,-999,-999,-999,2827.2458_0A,L,162, faint ; OFL
A,2827.8500_0A,7/23/14,8:24:00,-999,-999,-999,-999,-999,-999,NULL,W,163, FF
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2827.8500_0A,Z,162,NULL
A,2828.5583_0A,7/24/14,1:24:00,-999,-999,-999,-999,-999,-999,2828.5792_0B,W,163, FF
B,2828.5792_0B,7/24/14,1:54:00,-999,-999,-999,-999,-999,-999,2828.5583_0A,W,162, FF
A,2828.8917_0A,7/24/14,9:24:00,-999,-999,-999,-999,-999,-999,2828.9438_0B,FP,163, SB?
B,2828.9438_0B,7/24/14,10:39:00,-999,-999,-999,-999,-999,-999,2828.8917_0A,OP,162, SB? ; faint
A,2829.1938_0A,7/24/14,16:39:00,-999,-999,-999,-999,-999,-999,NULL,W,163, FF
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2829.1938_0A,Z,162,NULL
A,2829.2875_0A,7/24/14,18:54:00,-999,-999,-999,-999,-999,-999,2829.2771_0B,W,163, FF
B,2829.2771_0B,7/24/14,18:39:00,-999,-999,-999,-999,-999,-999,2829.2875_0A,F,162, faint
