S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
B,1479.2771_0B,2010-11-12,18:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1479.2458_0A,UP,      82, OVR
A,1479.3604_0A,2010-11-12,20:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1479.4021_0B,UP,      84,NULL
B,1479.4021_0B,2010-11-12,21:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1479.3604_0A,UP,      82,NULL
A,1479.9333_0Ac,2010-11-13,10:24:00,      79,      25,     602,       0,     256,      14,1479.9333_0Bc,OP,      84,NULL
B,1479.9333_0Bc,2010-11-13,10:39:57,     284,      26,     643,      16,     355,       0,1479.9333_0Ac,OP,      83,NULL
A,1479.9750_0A,2010-11-13,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1480.0167_0B,OP,      84, OVR
B,1480.0167_0B,2010-11-13,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1479.9750_0A,OP,      83, OVR
A,1480.0688_0A,2010-11-13,13:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1480.2458_0Bc,F,      84, faint
B,1480.2458_0Bc,2010-11-13,18:54:57,      86,      31,      37,       0,     -21,      -3,1480.0688_0A,F,      83, faint
A,1480.2458_0A,2010-11-13,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1480.2667_0B,OP,      84,NULL
B,1480.2667_0B,2010-11-13,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1480.2458_0A,OP,      83,NULL
A,1480.5167_0Ac,2010-11-14,00:39:00,     104,      20,     659,     -16,     174,      13,1480.5271_0B,OP,      84,NULL
B,1480.5271_0B,2010-11-14,00:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1480.5167_0Ac,OP,      83,NULL
A,1480.6625_0A,2010-11-14,03:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1480.6833_0B,JP,      84, OVR
B,1480.6833_0B,2010-11-14,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1480.6625_0A,JP,      83, OVR ; fain
A,1482.0375_0A,2010-11-15,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1482.0583_0B,W,      84, FF
B,1482.0583_0B,2010-11-15,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1482.0375_0A,W,      83, FF
A,1482.1417_0Ac,2010-11-15,15:24:00,     112,      20,      48,     -43,    -276,     -19,1482.1417_0B,O,      84, SUR
B,1482.1417_0B,2010-11-15,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1482.1417_0Ac,O,      83, SUR
A,1482.3917_0A,2010-11-15,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1482.4125_0B,OP,      84,NULL
B,1482.4125_0B,2010-11-15,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1482.3917_0A,OP,      83,NULL
A,1482.4542_0A,2010-11-15,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,      84, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1482.4542_0A,Z,      83, OVR
A,1482.5583_0A,2010-11-16,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1482.5688_0B,OP,      84, OVR
B,1482.5688_0B,2010-11-16,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1482.5583_0A,OP,      83, OVR
A,1482.6833_0A,2010-11-16,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1482.6938_0B,OP,      84, OVR
B,1482.6938_0B,2010-11-16,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1482.6833_0A,OP,      83, OVR ; faint
A,1482.7250_0A,2010-11-16,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1482.7354_0B,O,      84, HAL?
B,1482.7354_0B,2010-11-16,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1482.7250_0A,O,      83, HAL?
A,1482.7771_0Ac,2010-11-16,08:24:00,     129,      50,     398,      17,     264,      11,1482.9750_0Bc,FP,      84, OFL
B,1482.9750_0Bc,2010-11-16,11:24:56,     228,      56,     504,      27,     407,      33,1482.7771_0Ac,FP,      83, OL
A,1484.4750_0A,2010-11-17,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1484.5167_0B,U,      84,NULL
B,1484.5167_0B,2010-11-18,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1484.4750_0A,U,      83,NULL
A,1485.2250_0A,2010-11-18,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1485.2250_0B,O,      84,NULL
B,1485.2250_0B,2010-11-18,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1485.2250_0A,O,      83, faint
A,1485.2458_0A,2010-11-18,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1485.2875_0B,O,      84,NULL
B,1485.2875_0B,2010-11-18,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1485.2458_0A,O,      83,NULL
A,1485.4854_0A,2010-11-18,23:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1485.6000_0B,F,      84,NULL
B,1485.6000_0B,2010-11-19,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1485.4854_0A,F,      84,NULL
A,1486.4750_0A,2010-11-19,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1486.5167_0B,F,      84, faint ;  GAP
B,1486.5167_0B,2010-11-20,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1486.4750_0A,F,      84, faint ;  GAP 
A,1486.5792_0A,2010-11-20,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1486.6000_0B,J,      84,NULL
B,1486.6000_0B,2010-11-20,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1486.5792_0A,J,      84,NULL
A,1488.4125_0A,2010-11-21,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1488.3500_0B,U,      84, F? ; SUR?
B,1488.3500_0B,2010-11-21,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1488.4125_0A,U,      84, F? ; SUR?
A,1488.5167_0A,2010-11-22,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1488.4958_0B,O,      84, HAL? ; SB? 
B,1488.4958_0B,2010-11-21,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1488.5167_0A,O,      84, HAL? ; SB?
A,1489.8917_0Ac,2010-11-23,09:24:00,     314,      37,     410,       8,     251,      16,1489.8917_0Bc,F,      84,NULL
B,1489.8917_0Bc,2010-11-23,09:24:55,      47,      33,     414,       2,      96,       5,1489.8917_0Ac,F,      84,NULL
A,1490.6000_0A,2010-11-24,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1490.6625_0Bc,F,      84, OFL
B,1490.6625_0Bc,2010-11-24,04:39:55,     243,      43,     380,       8,     302,      18,1490.6000_0A,F,      84, OFL
A,1490.8188_0A,2010-11-24,07:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1490.8500_0B,O,      84, SUR?
B,1490.8500_0B,2010-11-24,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1490.8188_0A,O,      84, SUR?
A,1491.0792_0A,2010-11-24,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1491.2458_0B,FP,      84,NULL
B,1491.2458_0B,2010-11-24,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1491.0792_0A,FP,      84,NULL
A,1492.0375_0A,2010-11-25,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1492.1104_0Bc,F,      84, GAP
B,1492.1104_0Bc,2010-11-25,15:39:55,     122,      40,     361,      19,     211,       8,1492.0375_0A,F,      84,
A,1492.8083_0Ac,2010-11-26,07:39:00,     246,      66,     614,       0,     458,      54,1492.8292_0Bc,F,      84, OFL
B,1492.8292_0Bc,2010-11-26,08:24:55,     106,      58,     520,     -35,     304,     -42,1492.8083_0Ac,F,      85, OFL
A,1494.8083_0A,2010-11-28,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1494.7771_0B,U,      84,NULL
B,1494.7771_0B,2010-11-28,06:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1494.8083_0A,U,      85,NULL
A,1495.4438_0Ac,2010-11-28,23:24:00,      76,      38,      35,     -11,      24,      -1,1495.5167_0Bc,F,      84,NULL
B,1495.5167_0Bc,2010-11-29,00:39:54,     286,      38,     137,      -9,      80,       1,1495.4438_0Ac,F,      85,NULL
A,1496.2354_0Ac,2010-11-29,17:39:00,     239,      77,      45,     -11,     -41,       2,1496.2771_0B,F,      84, faint
B,1496.2771_0B,2010-11-29,18:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1496.2354_0Ac,L,      85, faint
A,1497.3083_0Ac,2010-11-30,19:39:00,      91,      40,      86,     -57,      86,       1,1497.3500_0B,F,      84, OFL 
B,1497.3500_0B,2010-11-30,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1497.3083_0Ac,F,      85, OFL
A,1498.9750_0Ac,2010-12-02,11:39:00,     294,      66,     560,      20,     558,      32,1498.9958_0Bc,F,      84, OFL ; GAP
B,1498.9958_0Bc,2010-12-02,12:24:54,      61,      65,     610,      42,     601,      80,1498.9750_0Ac,F,      85, OFL ; GAP
A,1499.3917_0A,2010-12-02,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1499.4333_0B,U,      84,NULL
B,1499.4333_0B,2010-12-02,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1499.3917_0A,U,      85,NULL
A,1501.5583_0Ac,2010-12-05,01:39:00,     260,      70,     188,      -5,      93,       4,1501.6000_0B,F,      85,NULL
B,1501.6000_0B,2010-12-05,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1501.5583_0Ac,F,      86, faint
A,1503.1208_0A,2010-12-06,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,W,      85, FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1503.1208_0A,Z,      86,NULL
A,1503.2667_0Ac,2010-12-06,19:24:00,     142,      64,     333,      -9,     220,      -2,1503.3292_0Bc,F,      85, PRM ; front
B,1503.3292_0Bc,2010-12-06,20:24:53,     211,      69,     395,     -33,     390,      -5,1503.2667_0Ac,F,      86, PRM
A,1503.8188_0A,2010-12-07,07:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1503.8917_0B,FP,      85,NULL
B,1503.8917_0B,2010-12-07,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1503.8188_0A,FP,      86,NULL
A,1504.9542_0A,2010-12-08,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1504.9958_0B,OP,      85,NULL
B,1504.9958_0B,2010-12-08,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1504.9542_0A,OP,      86,NULL
A,1506.8292_0Ac,2010-12-10,08:24:00,     299,      36,     187,     -22,     164,      -4,1506.8604_0B,O,      85,NULL
B,1506.8604_0B,2010-12-10,08:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1506.8292_0Ac,O,      87,NULL
A,1507.2042_0A,2010-12-10,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1507.2354_0B,O,      85, F?
B,1507.2354_0B,2010-12-10,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1507.2042_0A,O,      87, F?
A,1507.9125_0A,2010-12-11,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1507.9750_0B,U,      85,NULL
B,1507.9750_0B,2010-12-11,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1507.9125_0A,U,      87,NULL
A,1507.9958_0A,2010-12-11,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1507.9958_0B,OP,      85, OFL?
B,1507.9958_0B,2010-12-11,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1507.9958_0A,OP,      87, OFL?
A,1508.6938_0Ac,2010-12-12,05:24:00,     107,      81,     266,     -16,     105,     -11,1508.7250_0Bc,FP,      85, OVR ; HAL ; faint ; PRM
B,1508.7250_0Bc,2010-12-12,05:39:51,     251,      30,     144,     -19,   -1932,    -116,1508.6938_0Ac,FP,      87, OVR ; HAL ; faint ; PRM
A,1508.6938_1A,2010-12-12,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1508.7250_1B,F,      85, HAL ; OVR
B,1508.7250_1B,2010-12-12,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1508.6938_1A,F,      87,NULL
A,1508.8500_0A,2010-12-12,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1508.8708_0B,OP,      85, OVR
B,1508.8708_0B,2010-12-12,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1508.8500_0A,OP,      87, OVR
A,1509.0167_0A,2010-12-12,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1509.0375_0B,OP,      85, HAL ; OVR
B,1509.0375_0B,2010-12-12,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1509.0167_0A,OP,      87, HAL ; OVR
A,1509.0688_0A,2010-12-12,13:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1509.1208_0B,OP,      85, OVR
B,1509.1208_0B,2010-12-12,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1509.0688_0A,OP,      87, OVR
A,1509.6104_0A,2010-12-13,02:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1509.6208_0B,U,      85,NULL
B,1509.6208_0B,2010-12-13,02:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1509.6104_0A,U,      87,NULL
A,1511.1625_0Ac,2010-12-14,15:54:00,      38,      72,     921,      24,     760,     -85,1511.1625_0B,F,      85, OFL
B,1511.1625_0B,2010-12-14,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1511.1625_0Ac,F,      87, OFL
A,1511.7042_0A,2010-12-15,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1511.7250_0B,F,      85, faint
B,1511.7250_0B,2010-12-15,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1511.7042_0A,F,      87, faint
A,1512.8708_0Ac,2010-12-16,09:24:00,      37,      35,      88,     -65,     402,      62,1512.8917_0Bc,F,      85, GAP
B,1512.8917_0Bc,2010-12-16,09:39:50,     323,      29,     289,       0,     199,       5,1512.8708_0Ac,F,      87, GAP
A,1514.7667_0A,2010-12-18,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1514.7875_0B,O,      85,NULL
B,1514.7875_0B,2010-12-18,06:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1514.7667_0A,O,      88,NULL
A,1515.0688_0A,2010-12-18,13:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1515.2875_0B,F,      85,NULL
B,1515.2875_0B,2010-12-18,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1515.0688_0A,F,      88,NULL
A,1515.6833_0A,2010-12-19,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1515.6938_0B,O,      85,NULL
B,1515.6938_0B,2010-12-19,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1515.6833_0A,O,      88,NULL
A,1516.5583_0A,2010-12-20,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1516.5792_0B,J,      85,NULL
B,1516.5792_0B,2010-12-20,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1516.5583_0A,J,      88,NULL
A,1516.9333_0A,2010-12-20,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1516.9438_0B,F,      85, faint
B,1516.9438_0B,2010-12-20,10:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1516.9333_0A,F,      88, faint
A,1517.6417_0Ac,2010-12-21,03:39:00,      72,      50,     344,      10,     314,      14,1517.6625_0Bc,FP,      85, PRM
B,1517.6625_0Bc,2010-12-21,04:24:49,     291,      52,     297,       2,     223,      -5,1517.6417_0Ac,FP,      88, PRM
A,1518.6000_0A,2010-12-22,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1518.6938_0B,U,      85,NULL
B,1518.6938_0B,2010-12-22,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1518.6000_0A,U,      88,NULL
A,1519.7250_0Ac,2010-12-23,05:54:00,     106,      50,     326,       9,     307,      16,1519.7667_0Bc,F,      85, DPL ; front ; OFL
B,1519.7667_0Bc,2010-12-23,06:54:49,     257,      49,     316,       6,     255,       2,1519.7250_0Ac,F,      88, front ; DPL ; OFL
A,1520.3188_0A,2010-12-23,19:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1520.7042_0B,F,      85, OVR
B,1520.7042_0B,2010-12-24,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1520.3188_0A,F,      88, OVR
A,1520.8083_0A,2010-12-24,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1520.8500_0B,FP,      85,NULL
B,1520.8500_0B,2010-12-24,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1520.8083_0A,FP,      88,NULL
A,1522.2250_0A,2010-12-25,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1522.2771_0B,L,      85, faint
B,1522.2771_0B,2010-12-25,18:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1522.2250_0A,L,      89, faint
A,1522.6417_0Ac,2010-12-26,04:24:00,     230,      63,     361,       4,     187,      -4,1522.6833_0Bc,F,      85, 3P ; front ; OFL ; CS
B,1522.6833_0Bc,2010-12-26,05:24:48,     121,      48,     436,       8,     276,       6,1522.6417_0Ac,F,      89, front ; 3P ; OFL ;  CS
A,1523.3292_0A,2010-12-26,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1523.4542_0B,F,      85,NULL
B,1523.4542_0B,2010-12-26,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1523.3292_0A,F,      89,NULL
A,1525.4333_0A,2010-12-28,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1525.4333_0B,O,      85, OVR
B,1525.4333_0B,2010-12-28,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1525.4333_0A,O,      89, OVR
A,1525.5167_0A,2010-12-29,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1525.5167_0B,OP,      85, OVR
B,1525.5167_0B,2010-12-29,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1525.5167_0A,OP,      89, OVR
A,1525.9021_0A,2010-12-29,09:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1525.9750_0B,O,      85, OVR
B,1525.9750_0B,2010-12-29,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1525.9021_0A,O,      89, OVR
A,1526.0271_0A,2010-12-29,12:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1526.0583_0B,FP,      85, OVR
B,1526.0583_0B,2010-12-29,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1526.0271_0A,FP,      89, OVR
A,1526.8083_0A,2010-12-30,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1526.9021_0B,F,      85, faint
B,1526.9021_0B,2010-12-30,09:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1526.8083_0A,F,      89, faint
A,1527.2354_0A,2010-12-30,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1527.2667_0B,UP,      85,NULL
B,1527.2667_0B,2010-12-30,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1527.2354_0A,UP,      89,NULL
A,1527.4333_0A,2010-12-30,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1527.4333_0B,F,      85, HAL?
B,1527.4333_0B,2010-12-30,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1527.4333_0A,F,      89, HAL?
A,1527.8083_0A,2010-12-31,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1527.8292_0B,U,      85,NULL
B,1527.8292_0B,2010-12-31,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1527.8083_0A,U,      89,NULL
A,1527.9750_0A,2010-12-31,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1528.0375_0B,U,      85,NULL
B,1528.0375_0B,2010-12-31,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1527.9750_0A,U,      89,NULL
A,1528.3083_0A,2010-12-31,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1528.3917_0B,U,      85,NULL
B,1528.3917_0B,2010-12-31,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1528.3083_0A,U,      89, faint
