,paths,date,header_contrast
212,/gehme/data/stereo/secchi/L1/a/img/cor2/20080626/20080626_030754_d4c2a.fts,2008-06-26 03:07:54,
213,/gehme/data/stereo/secchi/L1/a/img/cor2/20080626/20080626_020754_d4c2a.fts,2008-06-26 02:07:54,
214,/gehme/data/stereo/secchi/L1/a/img/cor2/20080630/20080630_130754_d4c2a.fts,2008-06-30 13:07:54,
215,/gehme/data/stereo/secchi/L1/a/img/cor2/20080630/20080630_120754_d4c2a.fts,2008-06-30 12:07:54,
216,/gehme/data/stereo/secchi/L1/a/img/cor2/20080701/20080701_033754_d4c2a.fts,2008-07-01 03:37:54,
217,/gehme/data/stereo/secchi/L1/a/img/cor2/20080701/20080701_023754_d4c2a.fts,2008-07-01 02:37:54,
218,/gehme/data/stereo/secchi/L1/a/img/cor2/20080706/20080706_143754_d4c2a.fts,2008-07-06 14:37:54,
219,/gehme/data/stereo/secchi/L1/a/img/cor2/20080706/20080706_133754_d4c2a.fts,2008-07-06 13:37:54,
220,/gehme/data/stereo/secchi/L1/a/img/cor2/20080707/20080707_120754_d4c2a.fts,2008-07-07 12:07:54,
221,/gehme/data/stereo/secchi/L1/a/img/cor2/20080707/20080707_110754_d4c2a.fts,2008-07-07 11:07:54,
222,/gehme/data/stereo/secchi/L1/a/img/cor2/20080721/20080721_110754_d4c2a.fts,2008-07-21 11:07:54,
223,/gehme/data/stereo/secchi/L1/a/img/cor2/20080721/20080721_100754_d4c2a.fts,2008-07-21 10:07:54,
